Year,Title,Authors,Link
2025,EmbodiedSAM: Online Segment Any 3D Thing in Real Time.,"Xiuwei Xu, Huangxing Chen, Linqing Zhao, Ziwei Wang, Jie Zhou, Jiwen Lu",https://openreview.net/forum?id=XFYUwIyTxQ
2025,Tractable Multi-Agent Reinforcement Learning through Behavioral Economics.,"Eric Mazumdar, Kishan Panaganti, Laixi Shi",https://openreview.net/forum?id=stUKwWBuBm
2025,Improved Finite-Particle Convergence Rates for Stein Variational Gradient Descent.,"Sayan Banerjee, Krishna Balasubramanian, Promit Ghosal",https://openreview.net/forum?id=sbG8qhMjkZ
2025,Unlocking the Power of Function Vectors for Characterizing and Mitigating Catastrophic Forgetting in Continual Instruction Tuning.,"Gangwei Jiang, Caigao Jiang, Zhaoyi Li, Siqiao Xue, Jun Zhou, Linqi Song, Defu Lian, Ying Wei",https://openreview.net/forum?id=gc8QAQfXv6
2025,One Step Diffusion via Shortcut Models.,"Kevin Frans, Danijar Hafner, Sergey Levine, Pieter Abbeel",https://openreview.net/forum?id=OlzB6LnXcS
2025,Judge Decoding: Faster Speculative Sampling Requires Going Beyond Model Alignment.,"Gregor Bachmann, Sotiris Anagnostidis, Albert Pumarola, Markos Georgopoulos, Artsiom Sanakoyeu, Yuming Du, Edgar Schönfeld, Ali K. Thabet, Jonas Kohler",https://openreview.net/forum?id=mtSSFiqW6y
2025,Robustness Inspired Graph Backdoor Defense.,"Zhiwei Zhang, Minhua Lin, Junjie Xu, Zongyu Wu, Enyan Dai, Suhang Wang",https://openreview.net/forum?id=trKNi4IUiP
2025,Proxy Denoising for Source-Free Domain Adaptation.,"Song Tang, Wenxin Su, Yan Gan, Mao Ye, Jianwei Zhang, Xiatian Zhu",https://openreview.net/forum?id=FIj9IEPCKr
2025,Cybench: A Framework for Evaluating Cybersecurity Capabilities and Risks of Language Models.,"Andy K. Zhang, Neil Perry, Riya Dulepet, Joey Ji, Celeste Menders, Justin W. Lin, Eliot Jones, Gashon Hussein, Samantha Liu, Donovan Julian Jasper, Pura Peetathawatchai, Ari Glenn, Vikram Sivashankar, Daniel Zamoshchin, Leo Glikbarg, Derek Askaryar, Haoxiang Yang, Aolin Zhang, Rishi Alluri, Nathan Tran, et al.",https://openreview.net/forum?id=tc90LV0yRL
2025,Open-YOLO 3D: Towards Fast and Accurate Open-Vocabulary 3D Instance Segmentation.,"Mohamed El Amine Boudjoghra, Angela Dai, Jean Lahoud, Hisham Cholakkal, Rao Muhammad Anwer, Salman H. Khan, Fahad Shahbaz Khan",https://openreview.net/forum?id=CRmiX0v16e
2025,Safety Alignment Should be Made More Than Just a Few Tokens Deep.,"Xiangyu Qi, Ashwinee Panda, Kaifeng Lyu, Xiao Ma, Subhrajit Roy, Ahmad Beirami, Prateek Mittal, Peter Henderson",https://openreview.net/forum?id=6Mxhg9PtDE
2025,On the Identification of Temporal Causal Representation with Instantaneous Dependence.,"Zijian Li, Yifan Shen, Kaitao Zheng, Ruichu Cai, Xiangchen Song, Mingming Gong, Guangyi Chen, Kun Zhang",https://openreview.net/forum?id=2efNHgYRvM
2025,WizardMath: Empowering Mathematical Reasoning for Large Language Models via Reinforced Evol-Instruct.,"Haipeng Luo, Qingfeng Sun, Can Xu, Pu Zhao, Jian-Guang Lou, Chongyang Tao, Xiubo Geng, Qingwei Lin, Shifeng Chen, Yansong Tang, Dongmei Zhang",https://openreview.net/forum?id=mMPMHWOdOy
2025,Faster Cascades via Speculative Decoding.,"Harikrishna Narasimhan, Wittawat Jitkrittum, Ankit Singh Rawat, Seungyeon Kim, Neha Gupta, Aditya Krishna Menon, Sanjiv Kumar",https://openreview.net/forum?id=vo9t20wsmd
2025,The Hidden Cost of Waiting for Accurate Predictions.,"Ali Shirali, Ariel D. Procaccia, Rediet Abebe",https://openreview.net/forum?id=A3YUPeJTNR
2025,Learning Dynamics of LLM Finetuning.,"Yi Ren, Danica J. Sutherland",https://openreview.net/forum?id=tPNHOoZFl9
2025,Root Cause Analysis of Anomalies in Multivariate Time Series through Granger Causal Discovery.,"Xiao Han, Saima Absar, Lu Zhang, Shuhan Yuan",https://openreview.net/forum?id=k38Th3x4d9
2025,ProtComposer: Compositional Protein Structure Generation with 3D Ellipsoids.,"Hannes Stärk, Bowen Jing, Tomas Geffner, Jason Yim, Tommi S. Jaakkola, Arash Vahdat, Karsten Kreis",https://openreview.net/forum?id=0ctvBgKFgc
2025,"More RLHF, More Trust? On The Impact of Preference Alignment On Trustworthiness.","Aaron Jiaxun Li, Satyapriya Krishna, Himabindu Lakkaraju",https://openreview.net/forum?id=FpiCLJrSW8
2025,Geometry-aware RL for Manipulation of Varying Shapes and Deformable Objects.,"Tai Hoang, Huy Le, Philipp Becker, Ngo Anh Vien, Gerhard Neumann",https://openreview.net/forum?id=7BLXhmWvwF
2025,Topological Blindspots: Understanding and Extending Topological Deep Learning Through the Lens of Expressivity.,"Yam Eitan, Yoav Gelberg, Guy Bar-Shalom, Fabrizio Frasca, Michael M. Bronstein, Haggai Maron",https://openreview.net/forum?id=EzjsoomYEb
2025,Loopy: Taming Audio-Driven Portrait Avatar with Long-Term Motion Dependency.,"Jianwen Jiang, Chao Liang, Jiaqi Yang, Gaojie Lin, Tianyun Zhong, Yanbo Zheng",https://openreview.net/forum?id=weM4YBicIP
2025,CyberHost: A One-stage Diffusion Framework for Audio-driven Talking Body Generation.,"Gaojie Lin, Jianwen Jiang, Chao Liang, Tianyun Zhong, Jiaqi Yang, Zerong Zheng, Yanbo Zheng",https://openreview.net/forum?id=vaEPihQsAA
2025,Transfusion: Predict the Next Token and Diffuse Images with One Multi-Modal Model.,"Chunting Zhou, Lili Yu, Arun Babu, Kushal Tirumala, Michihiro Yasunaga, Leonid Shamis, Jacob Kahn, Xuezhe Ma, Luke Zettlemoyer, Omer Levy",https://openreview.net/forum?id=SI2hI0frk6
2025,MoE++: Accelerating Mixture-of-Experts Methods with Zero-Computation Experts.,"Peng Jin, Bo Zhu, Li Yuan, Shuicheng Yan",https://openreview.net/forum?id=t7P5BUKcYv
2025,Compositional Entailment Learning for Hyperbolic Vision-Language Models.,"Avik Pal, Max van Spengler, Guido Maria D'Amely di Melendugno, Alessandro Flaborea, Fabio Galasso, Pascal Mettes",https://openreview.net/forum?id=3i13Gev2hV
2025,Advantage Alignment Algorithms.,"Juan Agustin Duque, Milad Aghajohari, Tim Cooijmans, Razvan Ciuca, Tianyu Zhang, Gauthier Gidel, Aaron C. Courville",https://openreview.net/forum?id=QFO1asgas2
2025,Scaling In-the-Wild Training for Diffusion-based Illumination Harmonization and Editing by Imposing Consistent Light Transport.,"Lvmin Zhang, Anyi Rao, Maneesh Agrawala",https://openreview.net/forum?id=u1cQYxRI1H
2025,AlphaEdit: Null-Space Constrained Knowledge Editing for Language Models.,"Junfeng Fang, Houcheng Jiang, Kun Wang, Yunshan Ma, Jie Shi, Xiang Wang, Xiangnan He, Tat-Seng Chua",https://openreview.net/forum?id=HvSytvg3Jh
2025,DeepLTL: Learning to Efficiently Satisfy Complex LTL Specifications for Multi-Task RL.,"Mathias Jackermeier, Alessandro Abate",https://openreview.net/forum?id=9pW2J49flQ
2025,On the Role of Attention Heads in Large Language Model Safety.,"Zhenhong Zhou, Haiyang Yu, Xinghua Zhang, Rongwu Xu, Fei Huang, Kun Wang, Yang Liu, Junfeng Fang, Yongbin Li",https://openreview.net/forum?id=h0Ak8A5yqw
2025,Influence Functions for Scalable Data Attribution in Diffusion Models.,"Bruno Kacper Mlodozeniec, Runa Eschenhagen, Juhan Bae, Alexander Immer, David Krueger, Richard E. Turner",https://openreview.net/forum?id=esYrEndGsr
2025,Second-Order Min-Max Optimization with Lazy Hessians.,"Lesi Chen, Chengchang Liu, Jingzhao Zhang",https://openreview.net/forum?id=ijbA5swmoK
2025,Composing Unbalanced Flows for Flexible Docking and Relaxation.,"Gabriele Corso, Vignesh Ram Somnath, Noah Getz, Regina Barzilay, Tommi S. Jaakkola, Andreas Krause",https://openreview.net/forum?id=gHLWTzKiZV
2025,Learning Distributions of Complex Fluid Simulations with Diffusion Graph Networks.,"Mario Lino Valencia, Tobias Pfaff, Nils Thuerey",https://openreview.net/forum?id=uKZdlihDDn
2025,Training Language Models to Self-Correct via Reinforcement Learning.,"Aviral Kumar, Vincent Zhuang, Rishabh Agarwal, Yi Su, John D. Co-Reyes, Avi Singh, Kate Baumli, Shariq Iqbal, Colton Bishop, Rebecca Roelofs, Lei M. Zhang, Kay McKinney, Disha Shrivastava, Cosmin Paduraru, George Tucker, Doina Precup, Feryal M. P. Behbahani, Aleksandra Faust",https://openreview.net/forum?id=CjwERcAU7w
2025,AI as Humanity's Salieri: Quantifying Linguistic Creativity of Language Models via Systematic Attribution of Machine Text against Web Text.,"Ximing Lu, Melanie Sclar, Skyler Hallinan, Niloofar Mireshghallah, Jiacheng Liu, Seungju Han, Allyson Ettinger, Liwei Jiang, Khyathi Raghavi Chandu, Nouha Dziri, Yejin Choi",https://openreview.net/forum?id=ilOEOIqolQ
2025,Comparing noisy neural population dynamics using optimal transport distances.,"Amin Nejatbakhsh, Victor Geadah, Alex H. Williams, David Lipshutz",https://openreview.net/forum?id=cNmu0hZ4CL
2025,Learning stochastic dynamics from snapshots through regularized unbalanced optimal transport.,"Zhenyi Zhang, Tiejun Li, Peijie Zhou",https://openreview.net/forum?id=gQlxd3Mtru
2025,Prioritized Generative Replay.,"Renhao Wang, Kevin Frans, Pieter Abbeel, Sergey Levine, Alexei A. Efros",https://openreview.net/forum?id=5IkDAfabuo
2025,The Geometry of Categorical and Hierarchical Concepts in Large Language Models.,"Kiho Park, Yo Joong Choe, Yibo Jiang, Victor Veitch",https://openreview.net/forum?id=bVTM2QKYuA
2025,Generator Matching: Generative modeling with arbitrary Markov processes.,"Peter Holderrieth, Marton Havasi, Jason Yim, Neta Shaul, Itai Gat, Tommi S. Jaakkola, Brian Karrer, Ricky T. Q. Chen, Yaron Lipman",https://openreview.net/forum?id=RuP17cJtZo
2025,"No Pose, No Problem: Surprisingly Simple 3D Gaussian Splats from Sparse Unposed Images.","Botao Ye, Sifei Liu, Haofei Xu, Xueting Li, Marc Pollefeys, Ming-Hsuan Yang, Songyou Peng",https://openreview.net/forum?id=P4o9akekdf
2025,Variational Diffusion Posterior Sampling with Midpoint Guidance.,"Badr Moufad, Yazid Janati, Lisa Bedin, Alain Oliviero Durmus, Randal Douc, Eric Moulines, Jimmy Olsson",https://openreview.net/forum?id=6EUtjXAvmj
2025,Towards Understanding Why FixMatch Generalizes Better Than Supervised Learning.,"Jingyang Li, Jiachun Pan, Vincent Y. F. Tan, Kim-Chuan Toh, Pan Zhou",https://openreview.net/forum?id=25kAzqzTrz
2025,NeuralPlane: Structured 3D Reconstruction in Planar Primitives with Neural Fields.,"Hanqiao Ye, Yuzhou Liu, Yangdong Liu, Shuhan Shen",https://openreview.net/forum?id=5UKrnKuspb
2025,Sparse Feature Circuits: Discovering and Editing Interpretable Causal Graphs in Language Models.,"Samuel Marks, Can Rager, Eric J. Michaud, Yonatan Belinkov, David Bau, Aaron Mueller",https://openreview.net/forum?id=I4e82CIDxv
2025,Retrieval Head Mechanistically Explains Long-Context Factuality.,"Wenhao Wu, Yizhong Wang, Guangxuan Xiao, Hao Peng, Yao Fu",https://openreview.net/forum?id=EytBpUGB1Z
2025,High-Dynamic Radar Sequence Prediction for Weather Nowcasting Using Spatiotemporal Coherent Gaussian Representation.,"Ziye Wang, Yiran Qin, Lin Zeng, Ruimao Zhang",https://openreview.net/forum?id=Cjz9Xhm7sI
2025,Differential Transformer.,"Tianzhu Ye, Li Dong, Yuqing Xia, Yutao Sun, Yi Zhu, Gao Huang, Furu Wei",https://openreview.net/forum?id=OvoCm1gGhN
2025,Open-Vocabulary Customization from CLIP via Data-Free Knowledge Distillation.,"Yongxian Wei, Zixuan Hu, Li Shen, Zhenyi Wang, Chun Yuan, Dacheng Tao",https://openreview.net/forum?id=1aF2D2CPHi
2025,Trust or Escalate: LLM Judges with Provable Guarantees for Human Agreement.,"Jaehun Jung, Faeze Brahman, Yejin Choi",https://openreview.net/forum?id=UHPnqSTBPO
2025,Your Mixture-of-Experts LLM Is Secretly an Embedding Model for Free.,"Ziyue Li, Tianyi Zhou",https://openreview.net/forum?id=eFGQ97z5Cd
2025,REEF: Representation Encoding Fingerprints for Large Language Models.,"Jie Zhang, Dongrui Liu, Chen Qian, Linfeng Zhang, Yong Liu, Yu Qiao, Jing Shao",https://openreview.net/forum?id=SnDmPkOJ0T
2025,Flat Reward in Policy Parameter Space Implies Robust Reinforcement Learning.,"Hyun-Kyu Lee, Sung Whan Yoon",https://openreview.net/forum?id=4OaO3GjP7k
2025,LLM-SR: Scientific Equation Discovery via Programming with Large Language Models.,"Parshin Shojaee, Kazem Meidani, Shashank Gupta, Amir Barati Farimani, Chandan K. Reddy",https://openreview.net/forum?id=m2nmp8P5in
2025,Backtracking Improves Generation Safety.,"Yiming Zhang, Jianfeng Chi, Hailey Nguyen, Kartikeya Upasani, Daniel M. Bikel, Jason E. Weston, Eric Michael Smith",https://openreview.net/forum?id=Bo62NeU6VF
2025,Rethinking the generalization of drug target affinity prediction algorithms via similarity aware evaluation.,"Chenbin Zhang, Zhiqiang Hu, Chuchu Jiang, Wen Chen, Jie Xu, Shaoting Zhang",https://openreview.net/forum?id=j7cyANIAxV
2025,GridMix: Exploring Spatial Modulation for Neural Fields in PDE Modeling.,"Honghui Wang, Shiji Song, Gao Huang",https://openreview.net/forum?id=Fur0DtynPX
2025,Data Selection via Optimal Control for Language Models.,"Yuxian Gu, Li Dong, Hongning Wang, Yaru Hao, Qingxiu Dong, Furu Wei, Minlie Huang",https://openreview.net/forum?id=dhAL5fy8wS
2025,"Simplifying, Stabilizing and Scaling Continuous-time Consistency Models.","Cheng Lu, Yang Song",https://openreview.net/forum?id=LyJi5ugyJx
2025,Dynamic Multimodal Evaluation with Flexible Complexity by Vision-Language Bootstrapping.,"Yue Yang, Shuibo Zhang, Kaipeng Zhang, Yi Bin, Yu Wang, Ping Luo, Wenqi Shao",https://openreview.net/forum?id=X1OfiRYCLn
2025,Mind the Gap: Examining the Self-Improvement Capabilities of Large Language Models.,"Yuda Song, Hanlin Zhang, Carson Eisenach, Sham M. Kakade, Dean P. Foster, Udaya Ghai",https://openreview.net/forum?id=mtJSMcF3ek
2025,SANA: Efficient High-Resolution Text-to-Image Synthesis with Linear Diffusion Transformers.,"Enze Xie, Junsong Chen, Junyu Chen, Han Cai, Haotian Tang, Yujun Lin, Zhekai Zhang, Muyang Li, Ligeng Zhu, Yao Lu, Song Han",https://openreview.net/forum?id=N8Oj1XhtYZ
2025,Can a MISL Fly? Analysis and Ingredients for Mutual Information Skill Learning.,"Chongyi Zheng, Jens Tuyls, Joanne Peng, Benjamin Eysenbach",https://openreview.net/forum?id=xoIeVdFO7U
2025,When Selection Meets Intervention: Additional Complexities in Causal Discovery.,"Haoyue Dai, Ignavier Ng, Jianle Sun, Zeyu Tang, Gongxu Luo, Xinshuai Dong, Peter Spirtes, Kun Zhang",https://openreview.net/forum?id=xByvdb3DCm
2025,LVSM: A Large View Synthesis Model with Minimal 3D Inductive Bias.,"Haian Jin, Hanwen Jiang, Hao Tan, Kai Zhang, Sai Bi, Tianyuan Zhang, Fujun Luan, Noah Snavely, Zexiang Xu",https://openreview.net/forum?id=QQBPWtvtcn
2025,Flow Matching with General Discrete Paths: A Kinetic-Optimal Perspective.,"Neta Shaul, Itai Gat, Marton Havasi, Daniel Severo, Anuroop Sriram, Peter Holderrieth, Brian Karrer, Yaron Lipman, Ricky T. Q. Chen",https://openreview.net/forum?id=tcvMzR2NrP
2025,Cut Your Losses in Large-Vocabulary Language Models.,"Erik Wijmans, Brody Huval, Alexander Hertzberg, Vladlen Koltun, Philipp Krähenbühl",https://openreview.net/forum?id=E4Fk3YuG56
2025,AFlow: Automating Agentic Workflow Generation.,"Jiayi Zhang, Jinyu Xiang, Zhaoyang Yu, Fengwei Teng, Xionghui Chen, Jiaqi Chen, Mingchen Zhuge, Xin Cheng, Sirui Hong, Jinlin Wang, Bingnan Zheng, Bang Liu, Yuyu Luo, Chenglin Wu",https://openreview.net/forum?id=z5uVAKwmjf
2025,"Two Effects, One Trigger: On the Modality Gap, Object Bias, and Information Imbalance in Contrastive Vision-Language Models.","Simon Schrodi, David T. Hoffmann, Max Argus, Volker Fischer, Thomas Brox",https://openreview.net/forum?id=uAFHCZRmXk
2025,FlexPrefill: A Context-Aware Sparse Attention Mechanism for Efficient Long-Sequence Inference.,"Xunhao Lai, Jianqiao Lu, Yao Luo, Yiyuan Ma, Xun Zhou",https://openreview.net/forum?id=OfjIlbelrT
2025,REGENT: A Retrieval-Augmented Generalist Agent That Can Act In-Context in New Environments.,"Kaustubh Sridhar, Souradeep Dutta, Dinesh Jayaraman, Insup Lee",https://openreview.net/forum?id=NxyfSW6mLK
2025,MMIE: Massive Multimodal Interleaved Comprehension Benchmark for Large Vision-Language Models.,"Peng Xia, Siwei Han, Shi Qiu, Yiyang Zhou, Zhaoyang Wang, Wenhao Zheng, Zhaorun Chen, Chenhang Cui, Mingyu Ding, Linjie Li, Lijuan Wang, Huaxiu Yao",https://openreview.net/forum?id=HnhNRrLPwm
2025,"Do as We Do, Not as You Think: the Conformity of Large Language Models.","Zhiyuan Weng, Guikun Chen, Wenguan Wang",https://openreview.net/forum?id=st77ShxP1K
2025,Artificial Kuramoto Oscillatory Neurons.,"Takeru Miyato, Sindy Löwe, Andreas Geiger, Max Welling",https://openreview.net/forum?id=nwDRD4AMoN
2025,Booster: Tackling Harmful Fine-tuning for Large Language Models via Attenuating Harmful Perturbation.,"Tiansheng Huang, Sihao Hu, Fatih Ilhan, Selim Furkan Tekin, Ling Liu",https://openreview.net/forum?id=tTPHgb0EtV
2025,Unlearning-based Neural Interpretations.,"Ching Lam Choi, Alexandre Duplessis, Serge J. Belongie",https://openreview.net/forum?id=PBjCTeDL6o
2025,ChartMoE: Mixture of Diversely Aligned Expert Connector for Chart Understanding.,"Zhengzhuo Xu, Bowen Qu, Yiyan Qi, Sinan Du, Chengjin Xu, Chun Yuan, Jian Guo",https://openreview.net/forum?id=o5TsWTUSeF
2025,Probabilistic Learning to Defer: Handling Missing Expert Annotations and Controlling Workload Distribution.,"Cuong C. Nguyen, Thanh-Toan Do, Gustavo Carneiro",https://openreview.net/forum?id=zl0HLZOJC9
2025,A Decade's Battle on Dataset Bias: Are We There Yet?,"Zhuang Liu, Kaiming He",https://openreview.net/forum?id=SctfBCLmWo
2025,Knowing Your Target: Target-Aware Transformer Makes Better Spatio-Temporal Video Grounding.,"Xin Gu, Yaojie Shen, Chenxi Luo, Tiejian Luo, Yan Huang, Yuewei Lin, Heng Fan, Libo Zhang",https://openreview.net/forum?id=WOzffPgVjF
2025,Open-World Reinforcement Learning over Long Short-Term Imagination.,"Jiajian Li, Qi Wang, Yunbo Wang, Xin Jin, Yang Li, Wenjun Zeng, Xiaokang Yang",https://openreview.net/forum?id=vzItLaEoDa
2025,OLMoE: Open Mixture-of-Experts Language Models.,"Niklas Muennighoff, Luca Soldaini, Dirk Groeneveld, Kyle Lo, Jacob Morrison, Sewon Min, Weijia Shi, Evan Pete Walsh, Oyvind Tafjord, Nathan Lambert, Yuling Gu, Shane Arora, Akshita Bhagia, Dustin Schwenk, David Wadden, Alexander Wettig, Binyuan Hui, Tim Dettmers, Douwe Kiela, Ali Farhadi, et al.",https://openreview.net/forum?id=xXTkbTBmqq
2025,Do Vision-Language Models Represent Space and How? Evaluating Spatial Frame of Reference under Ambiguities.,"Zheyuan Zhang, Fengyuan Hu, Jayjun Lee, Freda Shi, Parisa Kordjamshidi, Joyce Chai, Ziqiao Ma",https://openreview.net/forum?id=84pDoCD4lH
2025,SAM 2: Segment Anything in Images and Videos.,"Nikhila Ravi, Valentin Gabeur, Yuan-Ting Hu, Ronghang Hu, Chaitanya Ryali, Tengyu Ma, Haitham Khedr, Roman Rädle, Chloé Rolland, Laura Gustafson, Eric Mintun, Junting Pan, Kalyan Vasudev Alwala, Nicolas Carion, Chao-Yuan Wu, Ross B. Girshick, Piotr Dollár, Christoph Feichtenhofer",https://openreview.net/forum?id=Ha6RTeWMd0
2025,A Computational Framework for Modeling Emergence of Color Vision in the Human Brain.,"Atsunobu Kotani, Ren Ng",https://openreview.net/forum?id=g3xuCtrG6H
2025,PhysBench: Benchmarking and Enhancing Vision-Language Models for Physical World Understanding.,"Wei Chow, Jiageng Mao, Boyi Li, Daniel Seita, Vitor Campagnolo Guizilini, Yue Wang",https://openreview.net/forum?id=Q6a9W6kzv5
2025,How new data permeates LLM knowledge and how to dilute it.,"Chen Sun, Renat Aksitov, Andrey Zhmoginov, Nolan Andrew Miller, Max Vladymyrov, Ulrich Rueckert, Been Kim, Mark Sandler",https://openreview.net/forum?id=NGKQoaqLpo
2025,UniCBE: An Uniformity-driven Comparing Based Evaluation Framework with Unified Multi-Objective Optimization.,"Peiwen Yuan, Shaoxiong Feng, Yiwei Li, Xinglin Wang, Yueqi Zhang, Jiayi Shi, Chuyi Tan, Boyuan Pan, Yao Hu, Kan Li",https://openreview.net/forum?id=rpwGUtTeA5
